danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.638,0.4,-11.212,0.0425,0.733,0.000133,0.3339999999999999,0.495,150.13299999999998
0.87,0.35,-6.082000000000001,0.2769999999999999,0.0066099999999999,0.000483,0.108,0.175,74.96300000000001
0.8,0.406,-8.892000000000001,0.268,0.636,0.0,0.109,0.2739999999999999,120.999
0.741,0.782,-6.52,0.0282,0.6990000000000001,2.35e-06,0.222,0.3279999999999999,111.005
0.637,0.2,-17.277,0.205,0.303,0.00528,0.102,0.414,90.001
0.639,0.312,-9.902,0.0301,0.774,0.469,0.0857,0.347,103.369
0.67,0.5720000000000001,-7.312,0.0415,0.647,4.72e-06,0.104,0.259,132.98
0.317,0.239,-12.036,0.0331,0.7440000000000001,0.0,0.1689999999999999,0.391,78.251
0.8,0.568,-8.199,0.0409,0.8220000000000001,4.27e-06,0.102,0.574,101.002
0.84,0.4,-11.807,0.0516,0.698,0.00143,0.1159999999999999,0.381,124.009
0.685,0.746,-4.558,0.2739999999999999,0.0127,0.0,0.32,0.594,64.95
0.8109999999999999,0.144,-11.87,0.16,0.237,0.778,0.111,0.319,124.012
0.596,0.268,-16.19,0.108,0.0661,4.47e-05,0.0792,0.0975,74.834
0.8290000000000001,0.556,-13.496,0.163,0.143,0.0064099999999999,0.108,0.066,75.003
0.85,0.183,-16.45,0.344,0.8079999999999999,0.0,0.0975,0.7190000000000001,129.961
0.45,0.465,-7.867000000000001,0.268,0.185,0.0,0.0782,0.7879999999999999,70.23100000000001
0.61,0.4579999999999999,-11.336,0.36,0.696,0.000103,0.0852,0.246,192.099
0.469,0.489,-6.071000000000001,0.0314,0.841,0.0,0.103,0.201,74.013
0.696,0.482,-10.492,0.0675,0.254,0.0158,0.0941,0.198,75.012
0.6709999999999999,0.623,-7.1610000000000005,0.308,0.00998,7.55e-06,0.643,0.195,75.055
0.752,0.249,-16.132,0.204,0.384,1.64e-05,0.207,0.172,144.016
0.8140000000000001,0.509,-9.4,0.207,0.126,4.79e-06,0.111,0.4639999999999999,74.983
0.584,0.306,-8.401,0.0271,0.52,0.0,0.12,0.096,70.02199999999999
0.7879999999999999,0.47,-12.154000000000002,0.372,0.7809999999999999,0.0,0.103,0.472,135.012
0.6609999999999999,0.249,-12.811,0.0837,0.6759999999999999,0.0,0.108,0.162,129.655
0.69,0.211,-15.667,0.0557,0.402,0.0107,0.1939999999999999,0.0694,140.012
0.691,0.259,-17.724,0.0517,0.427,0.0069099999999999,0.102,0.184,110.057
0.596,0.62,-6.132999999999999,0.039,0.0122,0.0,0.82,0.102,80.029
0.74,0.444,-15.473,0.2269999999999999,0.8640000000000001,7.190000000000001e-05,0.0923,0.767,144.012
0.519,0.664,-7.274,0.2769999999999999,0.0785,0.0,0.146,0.518,73.01899999999999
0.73,0.603,-11.963,0.0726,0.653,0.0,0.1009999999999999,0.621,149.938
0.914,0.406,-9.374,0.0626,0.72,0.00123,0.154,0.774,119.986
0.878,0.314,-12.017,0.0652,0.7040000000000001,0.0,0.104,0.3289999999999999,112.001
0.662,0.748,-3.0410000000000004,0.268,0.688,8.43e-06,0.0841,0.535,164.662
0.742,0.4679999999999999,-5.557,0.0625,0.0465,0.0,0.826,0.369,172.886
0.706,0.579,-2.931,0.0339,0.6759999999999999,0.0,0.272,0.722,204.108
0.667,0.72,-7.337999999999999,0.247,0.0456,0.0036,0.763,0.588,187.818
0.4579999999999999,0.445,-8.391,0.361,0.64,0.0,0.118,0.447,165.64
0.708,0.4679999999999999,-9.213,0.0548,0.726,0.0,0.319,0.664,134.043
0.8140000000000001,0.494,-7.167000000000001,0.0846,0.624,0.0,0.0888,0.607,128.083
0.687,0.6679999999999999,-4.061,0.0282,0.0253,0.0,0.7440000000000001,0.418,113.053
0.611,0.498,-9.488,0.0691,0.445,0.0,0.858,0.401,139.944
0.727,0.649,-5.356,0.0338,0.6609999999999999,0.0,0.111,0.669,129.99200000000002
0.674,0.61,-6.568,0.1119999999999999,0.71,0.000391,0.105,0.478,184.028
0.446,0.3389999999999999,-11.993,0.0495,0.871,3.49e-06,0.201,0.579,156.14600000000002
0.7090000000000001,0.501,-10.006,0.2339999999999999,0.634,1.3e-06,0.0995,0.38,192.004
0.7,0.3939999999999999,-14.429,0.0878,0.732,0.0,0.0742,0.48,134.04
0.662,0.748,-3.0410000000000004,0.268,0.688,8.43e-06,0.0841,0.535,164.662
0.727,0.649,-5.356,0.0338,0.6609999999999999,0.0,0.111,0.669,129.99200000000002
0.348,0.372,-9.121,0.0352,0.978,0.181,0.122,0.125,194.108
0.6920000000000001,0.6920000000000001,-4.67,0.132,0.7040000000000001,0.0,0.177,0.685,180.646
0.6,0.556,-7.294,0.026,0.624,0.00735,0.0837,0.233,211.914
0.723,0.397,-9.115,0.0311,0.88,9.12e-05,0.125,0.348,123.987
0.591,0.3329999999999999,-10.918,0.0462,0.792,0.0,0.257,0.319,159.246
0.5870000000000001,0.648,-6.954,0.089,0.0279,0.0,0.962,0.37,119.888
0.637,0.618,-6.8260000000000005,0.1369999999999999,0.62,3.38e-06,0.177,0.474,175.804
0.7040000000000001,0.524,-4.404,0.0294,0.647,0.0,0.228,0.37,112.019
0.473,0.371,-10.219,0.0405,0.795,0.0,0.109,0.413,150.416
0.506,0.412,-5.64,0.1369999999999999,0.667,0.0,0.0983,0.195,173.115
0.524,0.364,-10.209,0.0367,0.8079999999999999,0.0,0.1,0.436,150.48
0.595,0.419,-8.122,0.276,0.6940000000000001,0.0,0.12,0.33,120.14
0.6890000000000001,0.3939999999999999,-10.102,0.065,0.711,0.000905,0.0859,0.382,117.489
0.574,0.123,-13.959,0.196,0.894,0.0011099999999999,0.118,0.1169999999999999,115.431
0.728,0.547,-5.165,0.0566,0.764,4.3700000000000005e-05,0.0886,0.535,147.89700000000002
0.512,0.512,-6.007999999999999,0.285,0.654,0.0,0.148,0.434,190.22
0.35,0.315,-9.753,0.064,0.916,2.82e-06,0.0959,0.427,176.898
0.48,0.309,-10.238,0.225,0.8740000000000001,1.28e-06,0.1009999999999999,0.131,198.272
0.512,0.184,-8.812000000000001,0.0587,0.866,0.0,0.284,0.37,171.64
0.6920000000000001,0.57,-8.077,0.185,0.6659999999999999,0.0,0.107,0.309,183.834
0.476,0.546,-7.1370000000000005,0.252,0.653,9.02e-06,0.0895,0.6459999999999999,148.424
0.355,0.311,-11.543,0.104,0.7290000000000001,5.11e-05,0.206,0.2269999999999999,151.69799999999998
0.693,0.369,-12.683,0.175,0.637,0.00335,0.0951,0.141,140.148
0.642,0.4589999999999999,-6.346,0.0432,0.611,0.000156,0.113,0.128,160.38
0.249,0.268,-10.753,0.0408,0.6990000000000001,0.0,0.129,0.0655,165.262
0.437,0.626,-7.68,0.2289999999999999,0.6679999999999999,0.0,0.0991,0.542,130.804
0.657,0.376,-6.534,0.0463,0.688,2.54e-05,0.272,0.575,169.81
0.471,0.411,-9.5,0.295,0.81,0.0,0.135,0.363,178.968
0.545,0.33,-11.719,0.1639999999999999,0.64,7.000000000000001e-06,0.22,0.3989999999999999,207.106
0.589,0.652,-7.497999999999999,0.373,0.7040000000000001,0.00055,0.125,0.486,158.49
0.688,0.556,-7.737999999999999,0.264,0.7,1.87e-06,0.108,0.416,129.336
0.5670000000000001,0.711,-7.002000000000001,0.0845,0.715,0.000971,0.2769999999999999,0.636,157.003
0.198,0.162,-15.815,0.0343,0.926,0.00896,0.135,0.0527,140.906
0.4479999999999999,0.263,-11.98,0.0373,0.8240000000000001,1.91e-06,0.106,0.451,109.889
0.51,0.363,-8.635,0.0304,0.853,0.0,0.109,0.426,156.0
0.529,0.427,-11.318,0.435,0.627,1.13e-06,0.578,0.5920000000000001,121.963
0.591,0.6579999999999999,-5.5,0.19,0.653,0.0,0.1889999999999999,0.5720000000000001,110.482
0.61,0.4579999999999999,-11.336,0.36,0.696,0.000103,0.0852,0.246,192.099
0.703,0.38,-10.678,0.113,0.6829999999999999,0.0,0.244,0.275,135.859
0.517,0.58,-5.501,0.0997,0.654,0.0,0.62,0.649,171.505
0.606,0.24,-7.102,0.0369,0.772,0.0,0.0819,0.526,193.584
0.476,0.5920000000000001,-7.252000000000001,0.337,0.728,3.06e-06,0.115,0.578,159.36
0.452,0.359,-5.943,0.0341,0.732,0.0,0.168,0.2739999999999999,197.39
0.562,0.298,-9.523,0.0862,0.6859999999999999,0.0,0.3879999999999999,0.5770000000000001,155.806
0.6,0.319,-10.272,0.294,0.6920000000000001,0.00958,0.1369999999999999,0.507,141.96
0.6970000000000001,0.235,-8.651,0.0534,0.62,0.000144,0.107,0.3779999999999999,199.894
0.611,0.251,-8.286,0.0843,0.703,0.0,0.106,0.0559999999999999,179.392
0.69,0.377,-7.907,0.0793,0.672,1.06e-06,0.106,0.18,209.848
0.759,0.413,-7.282,0.0494,0.7,0.0,0.14,0.4029999999999999,115.893
0.433,0.265,-10.121,0.0433,0.971,2.84e-05,0.102,0.246,129.38
0.5589999999999999,0.157,-10.132,0.0414,0.887,0.0,0.107,0.348,130.877
0.487,0.439,-11.316,0.392,0.742,0.0,0.091,0.369,183.164
0.58,0.0978,-13.519,0.332,0.624,0.0,0.1119999999999999,0.389,170.803
0.5760000000000001,0.173,-11.239,0.0392,0.899,0.0,0.108,0.354,124.973
0.477,0.351,-5.952999999999999,0.0642,0.91,0.0,0.145,0.529,170.34599999999998
0.73,0.37,-8.294,0.0334,0.638,0.0,0.0894,0.782,213.702
0.6459999999999999,0.335,-9.915,0.247,0.626,1.3e-05,0.107,0.419,167.92700000000002
0.518,0.4039999999999999,-9.471,0.1369999999999999,0.677,0.00042,0.1009999999999999,0.345,118.016
0.422,0.546,-8.155,0.249,0.8440000000000001,0.0,0.108,0.385,149.482
0.544,0.552,-7.45,0.0991,0.67,4.57e-05,0.415,0.5539999999999999,159.738
0.5670000000000001,0.3879999999999999,-9.579,0.0384,0.782,0.000309,0.248,0.452,116.362
0.502,0.672,-5.018,0.0356,0.0768,0.0,0.753,0.5429999999999999,189.836
0.8009999999999999,0.153,-8.492,0.0428,0.926,0.0,0.109,0.429,130.18
0.523,0.408,-6.6370000000000005,0.28,0.7020000000000001,0.0,0.107,0.0872,122.159
0.696,0.57,-9.084,0.557,0.6729999999999999,3.02e-06,0.098,0.3289999999999999,153.952
0.7759999999999999,0.503,-5.732,0.237,0.8740000000000001,0.0,0.1119999999999999,0.473,110.134
0.455,0.352,-11.733,0.25,0.654,3.72e-06,0.249,0.407,206.68400000000003
0.82,0.413,-8.164,0.0658,0.654,8.379999999999999e-05,0.144,0.575,115.544
0.41,0.1689999999999999,-11.422,0.0485,0.847,0.00327,0.1169999999999999,0.208,178.988
0.384,0.667,-8.126,0.516,0.0621,0.0,0.33,0.72,187.767
0.7340000000000001,0.271,-11.932,0.382,0.617,5.27e-06,0.1009999999999999,0.237,206.482
0.523,0.507,-6.448,0.225,0.72,0.0,0.0774,0.7,140.368
0.494,0.471,-11.238,0.0699,0.6709999999999999,4.19e-05,0.0699,0.2189999999999999,160.734
0.442,0.446,-11.354,0.7859999999999999,0.278,0.0,0.308,0.295,103.078
0.723,0.589,-6.225,0.332,0.614,0.0,0.11,0.477,109.753
0.6940000000000001,0.314,-7.82,0.1159999999999999,0.611,2.07e-06,0.1169999999999999,0.341,119.905
0.6409999999999999,0.355,-10.599,0.0906,0.831,0.000855,0.11,0.4529999999999999,120.032
0.885,0.595,-5.487,0.286,0.6559999999999999,4.42e-06,0.105,0.754,148.034
0.356,0.3879999999999999,-8.532,0.0652,0.782,0.0,0.109,0.573,175.123
0.59,0.598,-7.153,0.609,0.0697,0.0,0.1119999999999999,0.34,156.07299999999998
0.475,0.4039999999999999,-8.899,0.0946,0.65,0.0,0.1,0.4629999999999999,209.026
0.7090000000000001,0.264,-17.695999999999998,0.186,0.268,0.0,0.24,0.341,133.858
0.514,0.278,-10.861,0.0517,0.64,0.00268,0.108,0.185,212.88
0.519,0.272,-12.883,0.125,0.68,0.0,0.108,0.159,185.882
0.38,0.2739999999999999,-13.106,0.1689999999999999,0.8540000000000001,0.000685,0.105,0.27,178.02700000000002
0.442,0.662,-6.513999999999999,0.0752,0.7829999999999999,1.03e-06,0.1639999999999999,0.67,214.48
0.584,0.301,-13.952,0.1009999999999999,0.845,0.0,0.139,0.509,109.339
0.733,0.408,-7.834,0.0388,0.679,3.92e-05,0.11,0.291,189.894
0.5589999999999999,0.523,-9.893,0.324,0.772,0.0,0.0871,0.58,185.17
0.512,0.598,-4.959,0.115,0.611,0.0,0.0881,0.345,140.378
0.642,0.527,-9.444,0.0534,0.8079999999999999,4.28e-05,0.154,0.5660000000000001,133.062
0.479,0.3389999999999999,-10.668,0.124,0.747,0.0,0.122,0.472,178.12
0.287,0.315,-9.745,0.0586,0.779,1.72e-06,0.114,0.238,200.958
0.6509999999999999,0.29,-11.972,0.254,0.7609999999999999,6.22e-06,0.102,0.139,200.506
0.612,0.304,-9.77,0.0332,0.754,0.00752,0.108,0.308,119.879
0.425,0.523,-4.103,0.305,0.7190000000000001,0.0,0.384,0.723,185.24
0.444,0.152,-12.87,0.0471,0.953,8.85e-05,0.0966,0.2269999999999999,115.95
0.35,0.12,-11.104,0.0393,0.982,0.000289,0.103,0.121,137.99
0.64,0.355,-7.757000000000001,0.065,0.76,7.01e-05,0.114,0.437,119.513
0.5489999999999999,0.242,-11.692,0.038,0.809,8.1e-05,0.127,0.286,144.211
0.3389999999999999,0.3279999999999999,-11.32,0.122,0.802,0.00037,0.382,0.0629,174.72400000000002
0.583,0.344,-8.765,0.0559,0.774,0.0,0.143,0.581,130.406
0.7190000000000001,0.5710000000000001,-5.933,0.359,0.705,0.0,0.0866,0.557,125.302
0.7909999999999999,0.366,-8.337,0.0966,0.7440000000000001,7.24e-06,0.106,0.335,124.878
0.471,0.447,-12.319,0.217,0.708,0.0,0.0982,0.397,119.027
0.774,0.513,-5.024,0.0778,0.907,0.0,0.11,0.324,182.06
0.737,0.429,-10.252,0.0785,0.632,0.0,0.104,0.147,199.91
0.6940000000000001,0.43,-10.933,0.2019999999999999,0.8109999999999999,3.77e-05,0.186,0.374,160.058
0.654,0.177,-12.522,0.0618,0.5720000000000001,6.64e-05,0.0969,0.132,149.89
0.757,0.182,-15.595999999999998,0.127,0.466,0.00134,0.0933,0.442,150.05100000000002
0.379,0.249,-9.53,0.0761,0.84,0.0,0.107,0.264,166.516
0.401,0.485,-10.787,0.216,0.831,0.000292,0.0907,0.54,169.949
0.494,0.425,-5.317,0.0746,0.848,5.12e-05,0.0895,0.275,133.204
0.649,0.508,-9.499,0.0657,0.18,0.000713,0.932,0.215,199.62
0.7609999999999999,0.359,-12.326,0.0703,0.957,0.000143,0.147,0.505,206.138
0.654,0.325,-11.925,0.282,0.74,2.14e-05,0.152,0.39,139.886
0.377,0.255,-11.165,0.0387,0.975,0.000208,0.102,0.37,125.004
0.4679999999999999,0.384,-11.317,0.0485,0.7509999999999999,0.0383,0.1,0.079,187.484
0.679,0.281,-15.505999999999998,0.184,0.873,0.00335,0.215,0.2339999999999999,149.99200000000002
0.633,0.7929999999999999,-6.847,0.182,0.148,0.0,0.867,0.7609999999999999,109.093
0.392,0.233,-11.012,0.0587,0.951,0.000322,0.106,0.494,176.56900000000002
0.4479999999999999,0.3279999999999999,-11.132,0.0351,0.8029999999999999,9.34e-05,0.347,0.209,113.941
0.618,0.416,-9.077,0.0772,0.733,0.0,0.106,0.4039999999999999,137.851
0.42,0.578,-8.87,0.133,0.8190000000000001,0.0,0.129,0.528,136.642
0.593,0.37,-11.674,0.397,0.8320000000000001,0.0,0.108,0.312,135.391
0.476,0.299,-17.997,0.131,0.3829999999999999,0.752,0.0878,0.384,119.488
0.3939999999999999,0.433,-13.473,0.374,0.485,7.809999999999999e-05,0.8170000000000001,0.3939999999999999,118.986
0.471,0.352,-9.699,0.0391,0.633,2.75e-05,0.115,0.102,118.333
0.612,0.442,-8.874,0.289,0.6509999999999999,0.0,0.26,0.253,119.235
0.5660000000000001,0.296,-8.615,0.273,0.738,0.0,0.054,0.505,159.776
0.575,0.4429999999999999,-11.626,0.28,0.7559999999999999,0.0,0.109,0.6579999999999999,113.862
0.522,0.278,-11.512,0.0354,0.799,0.0,0.132,0.1939999999999999,152.076
0.741,0.3389999999999999,-10.709,0.0693,0.654,0.0,0.0694,0.414,122.154
0.392,0.473,-11.377,0.118,0.8240000000000001,1.56e-05,0.1169999999999999,0.284,111.317
0.4579999999999999,0.248,-9.081,0.0387,0.821,0.0,0.381,0.242,119.26
0.411,0.523,-7.063,0.259,0.754,0.0,0.1369999999999999,0.532,163.586
0.5589999999999999,0.352,-6.807,0.0362,0.847,1.5e-06,0.103,0.5479999999999999,134.253
0.7490000000000001,0.3979999999999999,-7.44,0.171,0.648,1.26e-06,0.115,0.0859,160.064
0.485,0.7829999999999999,-7.82,0.623,0.346,0.0,0.752,0.154,159.661
0.599,0.818,-4.215,0.0881,0.7170000000000001,1.41e-05,0.228,0.475,140.009
0.659,0.585,-8.189,0.0288,0.623,0.000213,0.348,0.784,208.222
0.7170000000000001,0.76,-4.892,0.1639999999999999,0.7859999999999999,0.000188,0.107,0.669,212.64
0.7659999999999999,0.5479999999999999,-4.29,0.235,0.775,5.57e-06,0.1,0.424,165.888
0.669,0.308,-10.068,0.0289999999999999,0.883,0.0,0.0984,0.52,129.868
0.66,0.925,-2.094,0.317,0.252,0.0,0.87,0.5760000000000001,162.082
0.964,0.346,-9.309,0.53,0.035,0.0,0.108,0.562,119.958
0.769,0.479,-5.339,0.0385,0.66,0.0,0.0914,0.8029999999999999,192.102
0.607,0.713,-6.206,0.243,0.166,0.0,0.769,0.482,134.994
0.7440000000000001,0.385,-8.129,0.602,0.104,2.43e-05,0.124,0.228,160.033
0.72,0.816,-3.313,0.143,0.207,0.0,0.813,0.487,125.074
0.542,0.914,-4.747,0.113,0.0161,0.0,0.7440000000000001,0.5760000000000001,153.993
0.942,0.3829999999999999,-8.099,0.565,0.00195,0.0,0.0922,0.38,200.042
0.888,0.43,-6.728,0.588,0.0786,1.58e-06,0.132,0.45,120.088
0.8190000000000001,0.462,-9.638,0.485,0.8140000000000001,1.62e-05,0.318,0.5,159.873
0.735,0.8240000000000001,-4.143,0.036,0.615,0.0,0.158,0.726,200.404
0.6990000000000001,0.929,-3.466,0.523,0.0983,0.0,0.0491,0.679,126.885
0.5820000000000001,0.272,-5.662000000000001,0.0501,0.875,0.0,0.13,0.354,205.846
0.6940000000000001,0.742,-3.043,0.249,0.642,7.42e-06,0.0773,0.557,165.002
0.6990000000000001,0.883,-3.2260000000000004,0.2189999999999999,0.0288,0.0,0.8170000000000001,0.499,127.961
0.782,0.7040000000000001,-10.342,0.158,0.00603,1.23e-05,0.944,0.599,187.034
0.588,0.391,-8.607000000000001,0.0334,0.8390000000000001,0.0,0.2269999999999999,0.349,144.069
0.731,0.644,-5.348,0.0343,0.665,0.0,0.11,0.691,129.94
0.424,0.539,-20.883000000000003,0.286,0.144,0.0,0.965,0.366,188.584
0.653,0.265,-12.324000000000002,0.0709,0.7020000000000001,0.000215,0.0963,0.367,199.46400000000003
0.45,0.3,-9.53,0.0477,0.634,3.1e-06,0.142,0.207,192.788
0.4629999999999999,0.427,-9.799,0.0549,0.628,0.000565,0.0911,0.231,116.059
0.688,0.425,-8.134,0.027,0.748,0.00548,0.1009999999999999,0.179,129.975
0.51,0.71,-6.891,0.113,0.629,0.0,0.0607,0.367,131.891
0.71,0.407,-9.418,0.0925,0.63,0.000157,0.0948,0.3389999999999999,118.091
0.614,0.275,-12.804,0.186,0.78,0.0,0.119,0.165,130.664
0.452,0.477,-7.074,0.191,0.8590000000000001,0.0,0.133,0.758,180.438
0.466,0.672,-5.777,0.068,0.622,0.00108,0.147,0.108,183.346
0.599,0.396,-10.489,0.0392,0.738,2.19e-05,0.102,0.134,111.072
0.66,0.311,-8.681000000000001,0.113,0.625,1.29e-06,0.1159999999999999,0.357,119.237
0.655,0.56,-8.293,0.209,0.645,0.0,0.107,0.3339999999999999,184.056
0.5720000000000001,0.209,-10.413,0.0313,0.765,0.0,0.356,0.446,160.138
0.397,0.172,-15.698,0.0445,0.841,6.78e-05,0.108,0.123,202.55
0.637,0.4429999999999999,-10.216,0.0325,0.904,0.00197,0.0718,0.3379999999999999,187.95
0.347,0.129,-15.449000000000002,0.0344,0.971,2.04e-06,0.297,0.163,161.68200000000002
0.303,0.332,-16.471,0.032,0.00859,0.8640000000000001,0.0654,0.41,175.85
0.54,0.5720000000000001,-8.665,0.115,0.624,0.0,0.14,0.43,165.12400000000002
0.501,0.301,-10.8,0.0366,0.758,0.00793,0.107,0.179,122.934
0.452,0.552,-10.28,0.142,0.721,0.0,0.257,0.522,148.61
0.5660000000000001,0.335,-12.417,0.0293,0.7659999999999999,0.000366,0.0824,0.317,175.234
0.581,0.228,-12.422,0.0291,0.7879999999999999,8.35e-05,0.12,0.184,184.9
0.421,0.0952,-12.561,0.0479,0.931,0.0002009999999999,0.126,0.0773,109.698
0.759,0.578,-8.455,0.5720000000000001,0.1969999999999999,0.0,0.205,0.6970000000000001,116.809
0.476,0.44,-8.198,0.0371,0.732,0.023,0.0773,0.161,149.389
0.486,0.419,-6.415,0.0563,0.741,6.59e-05,0.096,0.2269999999999999,119.065
0.7,0.43,-8.437000000000001,0.0399,0.787,0.0004759999999999,0.129,0.103,200.016
0.34,0.294,-15.989,0.0426,0.593,0.68,0.0944,0.136,167.87599999999998
0.349,0.0609,-29.478,0.0374,0.6759999999999999,0.00946,0.0627,0.0696,169.426
0.5870000000000001,0.2,-14.101,0.0625,0.634,0.0402,0.11,0.2189999999999999,159.75799999999998
0.24,0.1159999999999999,-13.216,0.0329,0.877,0.0009199999999999,0.1,0.0937,154.69799999999998
0.687,0.218,-13.539,0.0388,0.85,0.000125,0.106,0.2689999999999999,183.982
0.312,0.466,-8.163,0.0509,0.7290000000000001,7.34e-06,0.215,0.195,135.44
0.33,0.21,-10.808,0.0307,0.889,1.1e-05,0.0784,0.135,128.157
0.442,0.18,-8.05,0.048,0.962,8.52e-06,0.1119999999999999,0.233,215.669
0.693,0.369,-12.683,0.175,0.637,0.00335,0.0951,0.141,140.148
0.5479999999999999,0.461,-10.17,0.0397,0.754,0.0522,0.11,0.64,169.446
0.6509999999999999,0.29,-11.972,0.254,0.7609999999999999,6.22e-06,0.102,0.139,200.506
0.6459999999999999,0.335,-9.915,0.247,0.626,1.3e-05,0.107,0.419,167.92700000000002
0.8079999999999999,0.3339999999999999,-10.253,0.0444,0.755,0.0458,0.142,0.452,125.032
0.4479999999999999,0.406,-11.42,0.0483,0.7909999999999999,0.00231,0.1119999999999999,0.0504,147.912
0.25,0.215,-13.675999999999998,0.037,0.632,0.0717,0.401,0.0746,174.824
0.33,0.357,-10.171,0.0348,0.866,1.76e-05,0.19,0.1009999999999999,168.238
0.735,0.373,-10.478,0.104,0.762,0.00202,0.288,0.237,123.081
0.369,0.223,-14.688,0.0361,0.986,0.939,0.106,0.0789,121.173
0.264,0.285,-15.208,0.0385,0.892,0.000471,0.344,0.0776,169.65
0.6829999999999999,0.437,-9.267,0.0375,0.7809999999999999,0.0001149999999999,0.12,0.228,199.896
0.421,0.131,-18.435,0.0382,0.952,0.0045299999999999,0.109,0.12,137.446
0.264,0.414,-9.563,0.0299,0.7829999999999999,0.0,0.122,0.192,152.76
0.406,0.359,-6.145,0.0293,0.685,3.67e-06,0.122,0.2019999999999999,109.246
0.296,0.518,-9.571,0.0489,0.745,3.3100000000000005e-05,0.462,0.0755,183.672
0.606,0.198,-15.323,0.0343,0.614,0.6890000000000001,0.0923,0.161,151.29
0.492,0.26,-17.340999999999998,0.0921,0.6459999999999999,0.00178,0.0705,0.312,111.519
0.319,0.305,-12.444,0.0498,0.885,7.209999999999999e-05,0.0839,0.255,151.63
0.7,0.414,-10.864,0.0373,0.8490000000000001,0.0606,0.107,0.444,120.958
0.555,0.4479999999999999,-10.526,0.289,0.7709999999999999,0.000847,0.13,0.3879999999999999,161.678
0.455,0.39,-11.889,0.0765,0.871,1.6800000000000002e-05,0.0958,0.158,205.072
0.475,0.499,-6.818,0.185,0.84,0.0,0.111,0.4539999999999999,142.86700000000002
0.485,0.0864,-17.598,0.0507,0.8590000000000001,0.0,0.182,0.0843,115.175
0.471,0.19,-14.627,0.0415,0.96,0.096,0.105,0.256,128.797
0.4629999999999999,0.209,-13.476,0.0383,0.908,9e-06,0.103,0.188,133.893
0.588,0.391,-8.596,0.0334,0.8390000000000001,0.0,0.195,0.349,144.053
0.621,0.285,-16.423,0.0329,0.623,0.88,0.0863,0.0383,109.943
0.675,0.479,-9.87,0.0278,0.633,1.76e-05,0.088,0.4539999999999999,163.99599999999998
0.575,0.664,-5.303,0.0481,0.637,0.0,0.1159999999999999,0.437,129.07
0.682,0.173,-8.749,0.0314,0.8390000000000001,3.26e-05,0.0983,0.236,112.663
0.5820000000000001,0.272,-5.662000000000001,0.0501,0.875,0.0,0.13,0.354,205.846
0.501,0.405,-5.678999999999999,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891
0.481,0.267,-9.249,0.0339,0.8,0.0,0.249,0.1369999999999999,117.64
0.6779999999999999,0.355,-10.102,0.0354,0.6759999999999999,0.17,0.0912,0.158,161.964
0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,145.59
0.649,0.931,-3.15,0.181,0.0093,0.0,0.7509999999999999,0.7440000000000001,153.645
0.609,0.3779999999999999,-9.828,0.4379999999999999,0.835,0.0,0.28,0.515,200.836
0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.27700000000002
0.728,0.563,-8.052999999999999,0.134,0.621,0.0,0.179,0.352,200.034
0.524,0.904,-2.071,0.3979999999999999,0.0533,0.0,0.7759999999999999,0.655,161.188
0.426,0.2239999999999999,-8.683,0.0391,0.948,0.0,0.1119999999999999,0.3989999999999999,171.456
0.7090000000000001,0.5479999999999999,-8.493,0.353,0.65,1.59e-06,0.133,0.5429999999999999,167.99
0.631,0.239,-7.071000000000001,0.0398,0.8640000000000001,0.0,0.1159999999999999,0.0927,159.718
0.825,0.593,-6.401,0.0988,0.688,0.000161,0.17,0.54,196.156
0.764,0.32,-7.209,0.0546,0.8370000000000001,0.0,0.0822,0.575,182.038
0.8959999999999999,0.586,-6.687,0.0559,0.104,0.0,0.79,0.642,116.971
0.726,0.431,-8.765,0.135,0.731,0.0,0.696,0.348,144.026
0.501,0.405,-5.678999999999999,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891
0.642,0.374,-9.386,0.0545,0.7859999999999999,0.0,0.0906,0.0799,124.099
0.422,0.264,-7.064,0.0322,0.922,0.0,0.132,0.331,119.93
0.637,0.8340000000000001,-4.686,0.3229999999999999,0.614,0.0,0.317,0.715,174.62400000000002
0.621,0.6,-6.349,0.5760000000000001,0.2769999999999999,0.0,0.495,0.485,160.042
0.61,0.75,-5.811,0.146,0.201,0.0,0.946,0.627,190.096
0.758,0.7020000000000001,-5.375,0.375,0.7140000000000001,0.0,0.2789999999999999,0.723,138.953
0.607,0.8690000000000001,-5.271,0.345,0.7809999999999999,0.0,0.1369999999999999,0.5770000000000001,155.983
0.885,0.595,-5.487,0.286,0.6559999999999999,4.42e-06,0.105,0.754,148.034
0.8320000000000001,0.6940000000000001,-4.199,0.593,0.0769,0.0,0.391,0.8490000000000001,146.328
0.508,0.615,-7.016,0.356,0.635,0.53,0.129,0.293,112.37
0.457,0.5579999999999999,-6.02,0.0364,0.862,3.73e-06,0.103,0.0386,112.9
0.755,0.578,-8.401,0.0486,0.64,0.0315,0.1009999999999999,0.145,119.04
0.6809999999999999,0.635,-9.491,0.262,0.907,0.0843,0.157,0.225,139.998
0.483,0.732,-4.307,0.345,0.68,0.000161,0.349,0.21,124.008
